youtube_id,label
eu3N-cKzcCs,writing
1vBsBQJokfA,situp
LPDwAq5bE_g,wrapping present
kcPELiDl2gs,dying hair
Vs-PdMA76jg,playing clarinet
-B9lBd4S48o,shot put
rliwnJrXI1Q,cooking chicken
ahgVchzMAoM,playing ice hockey
WJfy6WMk_h0,balloon blowing
L9B2b5ZHA-k,cooking chicken
uA-2OyDwubE,ripping paper
vHYOPpQrxMo,shot put
kBEefZu14oQ,shot put
lwjv7JiK5dg,dying hair
MIgw2e6Nl8Y,playing clarinet
_JWNFGmIgH4,playing clarinet
0Ay21v81jIM,playing ice hockey
oSXtOFhBy3k,ripping paper
Da8G1llBLQA,shot put
SFatqEizUxY,situp
e_ttSd3fuww,balloon blowing
SW-_N-wH4Q4,cooking chicken
ACdmYTq3HU4,playing ice hockey
zaPzYLFtTwQ,cooking chicken
doCkej2uh9c,riding camel
7oXUwaSgVB0,writing
AgYv579VYB8,dying hair
499e0SMclcc,writing
fwXxJSealks,golf driving
dWsQ8-bv3uU,writing
M0ws7kRayl0,fixing hair
hOYXd7dbbyw,playing ice hockey
RsvM5ifFm44,balloon blowing
EqGIFSdKQ48,cooking chicken
kSvzXrqEgeM,playing clarinet
2gsYyurCQao,ripping paper
3mXJl1vL228,balloon blowing
hmLB3URFLuQ,dying hair
CC2KqjcFjYs,ripping paper
7t5RbOaGATU,balloon blowing
kt64dD46ugw,playing ice hockey
wylugNib-lg,hopscotch
ZwNwKMPwgV0,fixing hair
FePDRGYaIPs,playing clarinet
Pi5azTcS-gM,shot put
xlMnH6A6uQ4,golf driving
ODDZ7BebiEE,dying hair
Hp4UuAQE7v4,riding camel
YPjjG-BsrpM,wrapping present
lV0osQ0DZ3o,baking cookies
67TTNCveq8k,spraying
ZxAXbLg2kk8,dying hair
vUTZ_uB_aWo,cooking chicken
ibBBYnJXDK8,fixing hair
4FB30GGhm8Q,balloon blowing
dY6hjZysIYw,playing ice hockey
tQit9N-nMmk,texting
VL8qAM6UcOY,flipping pancake
p6idffHLtXQ,flipping pancake
w9C_wed5nD4,golf driving
6SnPo56_u70,dying hair
s71wdhTse5M,baking cookies
Bvl8Lq8PZkY,stretching leg
s7cTfkpfbFw,stretching leg
ws3vO9N4Qq4,flipping pancake
tnW9bzkNMdc,situp
RmPyNhsWPz4,playing ice hockey
92jC_esDUQE,balloon blowing
fO25PeYUxwY,cooking chicken
W1VrHybD3Ac,cooking chicken
kqmBg9Sc5Dw,playing clarinet
PW8NiAD05hc,situp
lgfoP3yTm2U,texting
TsVmZeBGgQM,wrapping present
Mf_Ks1xxBfg,writing
jO2HpRW-4dE,riding camel
twae0RPUQUg,texting
4mQ2DlMgME4,stretching leg
AFlyEIjXY_o,playing clarinet
Kdr5BFrtDvQ,baking cookies
k2ejZ4UbrMg,stretching leg
29vRUMx9AvU,wrapping present
x94o6zrh3Zg,golf driving
ThjlLHP0PvQ,stretching leg
phy9i2GBkB0,ripping paper
t_GXY_YFXJg,playing clarinet
KSsZljMui0U,balloon blowing
2humvJMe59c,baking cookies
rZJblHqQzzY,cooking chicken
pa78hJN43UM,situp
gK-sTQzqFNQ,writing
V4h6zztGkQI,wrapping present
_gNLHESrU_0,playing clarinet
hjof79dUpxI,fixing hair
FVfYbWc9TaY,texting
5jhyNchGmRc,cooking chicken
g_rnrF2KpN8,balloon blowing
x5VRarWpu9k,flipping pancake
GAAAtLEbhs8,playing kickball
altXks0a0qY,riding camel
N9_EEn-I7iU,balloon blowing
nokEMvkm9qI,ripping paper
rql2QZmNf5k,shot put
-8S87U-FVJI,flipping pancake
khYlk8fTKT0,flipping pancake
PZgz4Kh076g,hopscotch
zZrkKRE3ABo,wrapping present
o4hkNDC4cD4,wrapping present
EuVBki0PW58,wrapping present
982u2n6m1k4,riding camel
JOB4yy5Jyds,dying hair
EV5hT384XUE,stretching leg
T2Y5T_oC9RQ,stretching leg
BSUsbyVy1W0,baking cookies
pto4HoAw1XM,baking cookies
7xOyZRW8eqA,writing
8J0OH8IhyeQ,dying hair
spaqb6PAnrM,cooking chicken
AIuIqySe6J0,riding camel
cqGajPJgn2A,hopscotch
W2XrUeGeulg,shot put
UWMbXHHVR5I,riding camel
ko6pic_bfRw,situp
XyzQqfGvYWw,playing clarinet
-USWJfkof9Y,ripping paper
46BJgiKGl_c,balloon blowing
1EEIjxNmFgk,playing ice hockey
LDWzoCgrUTE,playing kickball
Chyw8-u6k2o,playing clarinet
xEY9xBSpnPc,golf driving
2yoTAuZ4U3g,ripping paper
rGpJvYf1ZFs,flipping pancake
TGgQLiW1VYs,fixing hair
NkC8c5LPCBI,cooking chicken
MBiRR9AZdlM,riding camel
lT3MPAwXkQQ,texting
tabKYRQZT_s,wrapping present
rsWLrPeUrpQ,stretching leg
AOg0i0rVmLM,stretching leg
mKnT05WEEBE,golf driving
nnJ3wOXyPZk,cooking chicken
V2IaIj35aeU,riding camel
jrioq8NRoMU,ripping paper
futo7zOVnwo,ripping paper
ZV4AaZhab68,situp
xFIfGrhYpAg,playing ice hockey
w4WSMxWrK1k,playing clarinet
a5sjqlgWm-U,situp
l51KsrF8l88,golf driving
d8ivFeAuB5g,baking cookies
5j3CgQz7i00,spraying
8saTwG9N2QY,shot put
WCVJFyXqMxk,playing ice hockey
kr3TEkV5h-8,playing ice hockey
KRnD1zhm5XI,spraying
UyK4QwZvtyw,situp
6999fx9igSI,flipping pancake
Ps8FSqdRyrM,dying hair
jbObLJp_6zQ,riding camel
qe2O7fjPZ3Y,dying hair
sutcfVpewHA,balloon blowing
FhvVOSVzP_U,playing kickball
j1R9NJrr4AA,dying hair
7PdRI6bIqvs,playing ice hockey
xi6gb2eEg44,cooking chicken
0ou1e5N4H20,stretching leg
Vt06IaooBqQ,wrapping present
0zUYci9DKGo,dying hair
i7GvCPtcwDM,balloon blowing
ftFLaRWDQyk,dying hair
bywFMRkRiSc,baking cookies
yf6TWPYBmxQ,dying hair
k1cvxxstwA8,baking cookies
rJCCjAuyLG4,hopscotch
UtCJU4dqqWs,stretching leg
8JJ7yYJr5qE,baking cookies
ljZ_bFC251E,hopscotch
cmo7H9Ah2Qs,dying hair
TkAhZkxIRf0,wrapping present
xJV8ADD5UfU,dying hair
DGJKnGU5uo8,golf driving
ABF6eVpivag,cooking chicken
G4WlkI55YK4,ripping paper
I8Z3d8IBDyI,flipping pancake
c3JJ2tczQXI,golf driving
YmbVR4iMsJU,balloon blowing
PZSNn4FMLgk,shot put
EHjrClQ_qoM,playing clarinet
a473xRKrDYU,cooking chicken
QheLJpUlIMk,baking cookies
tjvGhzghRGA,golf driving
6DHvOE6v2Gk,wrapping present
qaCPsfsMNe4,hopscotch
vCSkiIGL1fc,dying hair
CeWIinTraP8,playing clarinet
fYMO2ldMnjU,playing ice hockey
e8Nhxs3VLeg,dying hair
g4wJtNIqlrM,playing clarinet
cJzeFdCekwQ,riding camel
qBJZVZ1ywEM,baking cookies
IJqnJnyJxtY,stretching leg
PSAmByy26ag,wrapping present
Ko0ReLu5TLg,riding camel
xdQvt228us0,fixing hair
wmDV7pIv9V4,flipping pancake
_zWFwAtnETY,wrapping present
67s_L4Er62E,texting
dhm597ABVGE,situp
tWjqRsW5d8o,wrapping present
nXUnsX-hJRI,dying hair
e3C9wAsL-wc,baking cookies
ybcifWQgdmM,wrapping present
jXps1SnV9_E,golf driving
MIChciHdHE8,playing clarinet
7KOmV9GbO0k,fixing hair
EeoGyWjuR1I,shot put
c-34rzpU3k0,cooking chicken
KYzqxEUgCm8,baking cookies
mWF5fMwDlsM,playing ice hockey
5bkITUmfsEE,ripping paper
7fCBO1eG3pY,writing
rZtCp9G_xI4,fixing hair
Xna5kZCesPg,playing kickball
iVGGeRlJekQ,wrapping present
LCe0HWpJgck,cooking chicken
eKJ2C-QIM20,playing ice hockey
eK5p2zY_fPg,playing clarinet
zTwyMH12cas,texting
6WNve_2ordw,writing
d83bZkrlkow,spraying
UUKuz2GiI8k,stretching leg
Y5mtsdBvNVw,texting
NZJ2TfYoF5U,situp
sM55IdXSZvM,shot put
LcS0P2AykXI,playing clarinet
tZ98z0jDhdo,shot put
zhFCBjunZM0,writing
BA89nCGCNWg,fixing hair
JrLuBB9pUUk,dying hair
6lf3dw9MeOc,fixing hair
WzGrl9T-ruM,wrapping present
bhP0mAjtfO4,playing clarinet
ukZM87wWrhs,hopscotch
fRDzOdjVhLk,writing
4RE-NTjqkB4,balloon blowing
JpadZrX_em0,dying hair
cNvL0xKav94,stretching leg
iKmDXl_6W6g,riding camel
FlhP--QcVqw,playing clarinet
mAl9lEUbbzc,dying hair
-07Ke73N4zI,cooking chicken
1lXUxFQu01E,cooking chicken
HBYz6ZuS0gs,texting
IY1H8UTp8fs,flipping pancake
VX6dRM9b9ko,playing clarinet
qrOTX9jg170,situp
bV4dV1n5Vfs,hopscotch
KWeqo1Ju_LI,playing clarinet
bVeY_0wSHwM,playing ice hockey
uMwWzEpGlF4,situp
z7hy8GESZbY,hopscotch
hcjZM4ODjgI,cooking chicken
qorAX_uIuOk,playing clarinet
pEs5PgForgI,dying hair
64jGwEFnUCs,playing clarinet
D4HFgeeVIdM,situp
yIc68b3YEPQ,riding camel
bAcIM5rMdwU,playing ice hockey
S4aw0M3570Q,texting
JFnVEbkwGrM,golf driving
YkP8Vv0YvYA,riding camel
20poXO0NG74,playing clarinet
v4gdvGel6E8,balloon blowing
vNtqdgbKrNA,hopscotch
YQrqeD15eBQ,hopscotch
iYQHGvvyM-4,playing ice hockey
XqTsE8Aemes,texting
H2HGlv9DaA4,playing clarinet
n4G2exxmAzQ,playing clarinet
hMYSeK8qIVA,playing ice hockey
l8-OkwU1YGI,playing clarinet
PyPzSdZX-W0,shot put
fASNWiLKhk0,cooking chicken
LST4qP0ihd4,playing clarinet
KdmZODeWP8Y,spraying
SYwzGkdCIPI,situp
HBoAVRStAGo,texting
3jMBfFOUtWE,cooking chicken
40hN5GH_3tk,dying hair
ihnisCGf3tM,spraying
HdOMkC2doMI,wrapping present
jJNDLjhemaE,playing ice hockey
WviDVDVq16s,wrapping present
g3ydRTAInCs,dying hair
fJ85N-rCZ1s,dying hair
QcxADPkWj18,baking cookies
OKrIuFPEGXA,situp
2WW5j2tDy_o,playing kickball
zI5r6PO1zlE,wrapping present
u5zCPI91HLo,playing kickball
u5oZwLhJDRs,dying hair
zD38ubL4wZc,wrapping present
TlJdIywGStw,dying hair
BDQjTC8DbFg,situp
QFQCH4_Osts,cooking chicken
ylHVzyXhhyA,golf driving
_DNoC4dv3DQ,ripping paper
x70WynScogI,flipping pancake
E92VT-rc3Do,playing clarinet
VF_OeVCzo4Q,wrapping present
_whtoZfCT44,writing
FyzHeq9bua8,golf driving
JEus0qvG8A4,situp
Yugtic7NFYY,flipping pancake
CZqqr59W9NA,dying hair
ZbFlVcSmHCI,baking cookies
9Bdylib1W3U,situp
U-GWT6_DLZE,golf driving
N1gwoFhka4A,baking cookies
_wRcqktLTVw,riding camel
pJdGyMYLJ1g,baking cookies
fiO-Fej8ybQ,balloon blowing
st9i_Wd-Upk,stretching leg
36zd_HSqtcE,wrapping present
RaVRdBGDQNM,golf driving
4WJK8_XVMoE,wrapping present
ot8ZxgAYebo,flipping pancake
ONiOHPQru5w,hopscotch
2oTngO-V_28,playing kickball
KsVgAnv43zE,shot put
XNrK4OS48Ns,playing ice hockey
66J2UMR-clI,writing
PHg6KAwrSY0,shot put
le12xJ86SoI,cooking chicken
InFMWXfkHe0,playing clarinet
8OkRVI4Tpw0,shot put
9O1bScEDLvA,cooking chicken
GkX7rVt-3Oo,cooking chicken
dAlgWVWQgj4,baking cookies
WOSmGWENNPo,playing clarinet
M7CCW8tYu4Y,stretching leg
3H9MojL2eKk,texting
zUza0eg5nbI,fixing hair
ISY8fAeQ-bo,hopscotch
pZIbSTsCBy0,playing ice hockey
dizDbcNZsHY,cooking chicken
3wSiCaH9BH4,hopscotch
EGh3LCQ4qWk,riding camel
wIaE2aD7qRk,shot put
CiSQhSIabsA,wrapping present
DkuGtfvrh5s,baking cookies
JWR4d-5LUjo,fixing hair
qgzQfhsOC6s,playing ice hockey
wmGTnSH0AMM,texting
4slqvEvdRM4,stretching leg
yPe0UOAXmvg,shot put
_8w7SkEkehQ,cooking chicken
T7z_JHxyqHI,dying hair
Laju3Y8QJWo,situp
WvuKqmSCh14,flipping pancake
fCdBOB37fyg,writing
cqvpa-_JjEk,baking cookies
8LG4cSQqVoo,playing clarinet
FNCjqpsAzCo,ripping paper
D5qUCvK6Pew,dying hair
3eGmNflQX_U,hopscotch
wLaWyai2dsw,playing clarinet
M2xdggeRyPI,baking cookies
MprCK_8YeOs,dying hair
kisMbWrxkF0,hopscotch
6xGsL-c0uOM,situp
i1MinG9d1Ek,cooking chicken
ov9mtGG9HOw,flipping pancake
LV_u9DbA71w,situp
THYYq48o2lc,baking cookies
iiHawuIhrjM,playing ice hockey
t7QH74pCZSs,cooking chicken
KpcluUgZQt0,fixing hair
Qpglq88HgqI,flipping pancake
c5EUULFQTtM,flipping pancake
bE_eo9Lii1A,situp
eikBx8o8yBo,flipping pancake
12la0850LX8,golf driving
VgNt57GsBL8,writing
XXQblmjWVWU,stretching leg
453pqUHi5Yw,texting
9Tzej8XKqfA,playing clarinet
xPx6ikwNcbk,dying hair
SRWwRZINBJ0,cooking chicken
n6iG2f5KJKU,playing clarinet
ww9Dq8fXLDs,hopscotch
nRzk7Cb9hqI,hopscotch
GzLQgaXeXjE,flipping pancake
a48Fl1ePuyM,cooking chicken
BsTSm9hqZvM,baking cookies
eIIXP2JPCnY,situp
RW3baWeOeq4,dying hair
1HFvq6KKj0g,cooking chicken
L2ljuO7Mjso,shot put
cukWSh21Dyk,wrapping present
mhZek0-GJP8,balloon blowing
54AybS-Ayfg,dying hair
41bKbqLgeTs,spraying
nFQST8NpI-k,situp
TjchYV9U1Ps,dying hair
Wlw2Cyon-Ks,situp
piGv5wD7u0s,situp
M6sXLVNtTSA,riding camel
_bQM3qz08IU,playing kickball
8B3UMI41lVI,dying hair
Ad99qwN-xbo,spraying
sbYjpa_F1jk,wrapping present
SR2STPe5h04,golf driving
2CNsG98G6eI,balloon blowing
-wHLbRfZPWM,riding camel
mYMlQxAVjgg,flipping pancake
fvOR52imV88,ripping paper
psD78qcMtgg,situp
MT4l3tYP8JI,riding camel
BO0geI_2eao,playing clarinet
2jvOfYP4kZI,fixing hair
8u0_XMh7ccg,baking cookies
jZOXXINM3g4,shot put
h1s_D15KCKY,golf driving
sDj2_P4W7-M,hopscotch
BkA-wREcJzo,fixing hair
8-gmeSTD0Ns,playing kickball
6Ze4R4mbcfk,cooking chicken
gzB9bdnPoBM,playing clarinet
QwOlZnKWqn8,stretching leg
YVrQ_9gjVGc,flipping pancake
IsIj0735uG4,playing clarinet
gITwZFUc7G8,cooking chicken
_omTjA365OU,playing clarinet
6dD7Am0GL_0,fixing hair
GFAbmeSEiGo,wrapping present
Ipf0AV1mMbU,wrapping present
IWDDhF0bpDA,wrapping present
wzsGlWdswGw,balloon blowing
_d7dy1q2Kws,riding camel
i1aacRdU85A,cooking chicken
AyzJLc3pRNw,stretching leg
uicBPh9_Grs,fixing hair
3jv_KCaYTTA,texting
hDFpNI5fl7c,balloon blowing
R2Be-l-2PuQ,spraying
wZ_5nZiNzT8,playing clarinet
ByCjS5t-FbI,fixing hair
VjCG4miSLjo,golf driving
yEKOK1e-uDk,dying hair
suzxXmHHRv0,wrapping present
gG8n61MUrHE,spraying
yVif6YvVfII,dying hair
y5sjzh7IGPo,riding camel
dloCAAWM0_w,golf driving
EcUSXm3A7JM,baking cookies
A3uZUX06qMs,ripping paper
z7K0D3PWYLE,stretching leg
Y98P-vU4mzo,playing clarinet
Mx0rlZRTnHE,wrapping present
R4LwB__Am9Y,writing
35ZDpdMCNoI,golf driving
VCPiVZ4iZyc,baking cookies
tPqj3pQyL6s,playing clarinet
wRc7wYC2qnk,ripping paper
NNMpGE0OOz4,shot put
EBEZmw4wtNw,golf driving
XkfcNznFWFM,baking cookies
5YSLmgO5t0M,dying hair
XH6Wg4UlBvY,texting
DQ_4ZRMUoko,stretching leg
uDLhURpVmNw,texting
AXtWTTZp_sg,golf driving
KXRr9otpepY,texting
SjIvGmb-S1k,shot put
2cUttHKn4mo,stretching leg
hGPZERQiWTM,writing
-wr2W1bvbYk,dying hair
DKChp7TE_ew,cooking chicken
SMJMQgH4Bf4,spraying
FGQ1lFr5I_A,dying hair
JknRHxe8PMs,flipping pancake
hj1Q70qWLko,cooking chicken
PpTrojJihyA,spraying
qdWpwHGT70w,playing clarinet
2twGr6UJajM,ripping paper
coM_SAsW-Sk,hopscotch
xDZfW7YgjE4,balloon blowing
LBfesAzeLOg,stretching leg
RB9aZuaiwMk,playing kickball
kwlX_-oqGfk,balloon blowing
ObDevPJzH1s,hopscotch
I7SPzZMXRys,stretching leg
MGQZ58A-W-A,hopscotch
xDyKBjTcYMk,cooking chicken
XCw_fvNyHGc,fixing hair
JBepMhH3cFc,shot put
dGwnywfOgfs,dying hair
LMYU_AXndBg,cooking chicken
Jthv7HJiYCw,cooking chicken
J-oxkCSf2oU,ripping paper
LXEhEOYLRWk,riding camel
pAz9Mcc54oU,playing ice hockey
rIPwEKPpeKE,writing
pVB-oZnr4V0,riding camel
mfciD7561dw,hopscotch
CEdipiGYCVU,playing ice hockey
y35SzF9LoQc,ripping paper
lkFIZxMIbEc,shot put
ofk7D8DyIAI,fixing hair
yKG9dIyOttU,texting
FWTyHAaJ-6A,ripping paper
kbr3OHe0I7A,stretching leg
vZ-ZQIIYbks,dying hair
91UPzK73iIQ,riding camel
VLP0sQFEjMU,cooking chicken
HlGoe6AVewk,riding camel
8k_hoz26hh8,shot put
5xSbo4gSbQc,ripping paper
ynTzrdC0HTA,playing ice hockey
WOI-jNfzPTk,riding camel
ReaeDMq8XH0,cooking chicken
-qF9Pr_OCKw,playing ice hockey
Wq017UdayfM,stretching leg
dftm_RRkgaI,golf driving
asZphJY30fA,flipping pancake
yIdMFRpOcuM,balloon blowing
GdUpyYRcCbw,writing
X22fKY7wc1I,dying hair
7cf8vXVVv9M,balloon blowing
eZwTG25_DAM,texting
vsGvvo_1zIg,baking cookies
uRG8uxk3raU,fixing hair
Z0ZDzSby2Fc,writing
lCtkzVuQ1Wo,playing kickball
z-r7PIBMS6g,hopscotch
8i6h0fMgw9M,stretching leg
2VkGH9wqMaA,wrapping present
yuq78RePRyA,flipping pancake
Iu0ymsbF9qQ,shot put
Adt3LxX2NwU,situp
GTj5hmWGhtU,wrapping present
xRNh4iBKKa0,playing clarinet
HC1UA-47TC8,riding camel
LIkRusSEcUs,playing clarinet
76k1SfW5eJM,playing clarinet
i1nAIXOCkG8,dying hair
F4SaDIqxLAc,playing ice hockey
dRJvAn-xGyE,situp
fc0Yxxb-_E4,flipping pancake
uvnmgms2DI0,playing clarinet
R0d9nARq2bE,playing clarinet
fkpB75uyZCg,wrapping present
srnxwKZAj8I,situp
soh9hXwHQyA,hopscotch
opEN4sZw6CQ,spraying
bTt07cupeFs,playing ice hockey
Thy_Mrl9oPk,spraying
Vsa4FQ07VTg,wrapping present
Z4jy3iJB5Ns,cooking chicken
O_fHbYLHbEs,shot put
Lm7pRWVtGF0,hopscotch
37aVCIE4IxM,wrapping present
ymmBT1gs8pM,playing clarinet
7LmtwFbwQ8E,shot put
xrKAe8-xCIk,playing ice hockey
lOpPCCReR5s,flipping pancake
SQjNH4KoM1g,golf driving
l2LIyUmlrxk,hopscotch
fCZFM58wqI4,playing clarinet
jpQmTFSeo7k,writing
SVG0R8ODg0o,baking cookies
lghdaoRiCTw,flipping pancake
kSGe-MzoNXs,hopscotch
ID26paV6E7U,writing
XNhqqzc7DDU,wrapping present
Gq4tdnGI5zA,playing clarinet
KO8-NOFPQew,situp
HD-SibT2Kp8,baking cookies
K8H01xJRzag,golf driving
Z9gNMlJpXUE,riding camel
aLIMYqsP6d8,shot put
d51fHd5ZgVQ,shot put
AoUV2Lge274,texting
ZLtZRwLOf48,wrapping present
sMUT2nDYMDY,playing clarinet
Qui2AjUFAcg,cooking chicken
rj5TwZ0YVr8,playing ice hockey
PGfzjp84PBE,playing clarinet
ozqqGPdo2Ow,texting
_c-9D-LFGcQ,situp
9xUoGAroVyc,playing clarinet
0cR5ap1n5Uo,playing kickball
Vr90LXkBXt4,playing clarinet
z_zOyy4QJmo,fixing hair
E0nk8707lUg,ripping paper
5OkTJbigkm4,golf driving
TZfN6PEflec,texting
Utk-29_CEes,hopscotch
g8ZF06_pIdc,texting
Ekc6wk5lb20,balloon blowing
GryhwMJAjoU,writing
8AEhuk846F8,playing clarinet
fub2bj0IdIU,fixing hair
1RmfH4SLWJo,shot put
7KMQtSGF_mg,cooking chicken
-TUCIO1M01o,shot put
VVmoj7uc3cc,playing kickball
B3AFb5PV0Wg,spraying
Cfbv0GvIGrE,baking cookies
BTr1go5N0Jo,fixing hair
RZbRkdhXosM,situp
CFsTuTy2SGM,playing clarinet
z1WP6rAc2c8,situp
EhRYGB0LI28,playing clarinet
U-AfXgym7Qo,dying hair
v6EPqFXFQec,playing ice hockey
h_HmJ7f7C1I,situp
eFo4pAu8P2A,baking cookies
ov3jehZ9-iI,writing
vjUT3lL7O6Q,playing clarinet
b-IdgsVQW-0,riding camel
uosf3Re-7Ls,dying hair
BLbPxA18AtA,spraying
vsAyglU414o,texting
ZrxEcRoUX0o,texting
tORQMyl-kq8,fixing hair
_-FzcCYK6Og,hopscotch
AzKADu2l2yI,stretching leg
3Fg_Isi_w00,balloon blowing
y_ddkbXqX-Q,playing ice hockey
rCGrDOjgxd8,balloon blowing
pTRPwdlTMrs,golf driving
lb2N-7BHrP4,dying hair
GP_7T2HEsOU,stretching leg
kxFjDuxFlaU,playing ice hockey
ywQP3_tFON8,stretching leg
NAbBY2VVjIU,riding camel
Bqcu9NNXSeA,playing clarinet
rfZgeE2rvJI,playing clarinet
7blkzJznWG8,wrapping present
FWI9cxHJKas,texting
DfPY_5ZTASw,golf driving
gh2-er8hPBY,hopscotch
oT-9Roc_pKQ,golf driving
Y9Nf8c-iqN8,baking cookies
FUIEk293LKs,stretching leg
6SEKqwyyRMA,dying hair
ohLc2a_tgYY,situp
TLBJdnTCh8k,wrapping present
1c1FShPyOTc,baking cookies
3IBjE35PhuU,texting
6xQKfMxZe_E,playing kickball
rP_ATNxpUdA,ripping paper
nu5aNB4RJQs,shot put
B935gjDloVs,golf driving
jQ02LmLyutU,balloon blowing
lszrS-Z3ArM,hopscotch
uFDlcE-LrXA,balloon blowing
M4W-MoYTrAg,stretching leg
QDP4824w0-I,playing clarinet
dwO4iOppeGo,riding camel
Pw0OmUULOPo,balloon blowing
tdNEzxhPhpo,stretching leg
5B9uCT7EFbk,playing ice hockey
nHTC03tkqJE,shot put
vp6qMsjB0RA,cooking chicken
ODd7kKQOdyg,spraying
9IIl27Dru_I,texting
FdDMHiaLkzE,hopscotch
y0vKOpAxUag,riding camel
45G6g0ZgIs8,flipping pancake
7eJaykLMXxE,playing ice hockey
if58O2H35C4,fixing hair
WsnpSHYLSeY,playing clarinet
cFwahqt0b0A,stretching leg
uPmwl9V7DCo,texting
tVmErocrBfE,writing
nm0bSH98Whc,baking cookies
ML4egR-6hLA,situp
8npAtc1DBjk,baking cookies
ySRxmX31l3Y,ripping paper
wT-RS5tFuZI,texting
Kdtf8vUURSw,playing ice hockey
OsUr8XhbG3A,texting
IjHDucjI6NQ,dying hair
z-5Rfo2IIb8,playing ice hockey
tSuf9dIew3U,playing kickball
bsBLJ3SU7Dc,cooking chicken
okef31Q1qJE,hopscotch
mH-UYGp2ILY,dying hair
7GkePbZxOl8,writing
QuA5e-21nkw,playing clarinet
VZ7dDscccII,dying hair
W5IDSL5drUY,baking cookies
C3WoishPycM,fixing hair
C3igfmc7_Fo,playing ice hockey
SkX8kdS4dzk,balloon blowing
U4GpTIxfrZM,playing clarinet
OBqp9WTE6vQ,ripping paper
Bn_PJHCnJ18,golf driving
wCYsXXBoZK4,shot put
4-f2UI-BOuQ,playing ice hockey
0xtM7QHtUI4,flipping pancake
r9ak4lIXlWo,playing clarinet
21Pnu5hKGY0,playing kickball
AB7E2rb5NJA,playing kickball
gxk2EOmqUrE,hopscotch
g9ZIOdKpxK8,dying hair
nACa5YN7mIc,shot put
i6yBB2Fqxw0,baking cookies
S3zsnGCTPYo,playing clarinet
pHNtiLdnX9Q,baking cookies
_HPfXutjB1s,situp
N8KeRQyupWY,cooking chicken
jDwoBqPH0jk,situp
_4oyqNu_ZRU,ripping paper
vW1Agv21BsE,texting
2RaIX2pBucs,shot put
hbSAzCuEcm8,wrapping present
bjvrtkXisHc,flipping pancake
zqMuaI8nVx4,ripping paper
9MwTstsbTFI,writing
wj3ondxAIPg,golf driving
wF5hGKYiLw0,golf driving
s0jPg5JHPU4,cooking chicken
KDk2LmKFbjs,golf driving
CQeEqfPFOc4,dying hair
jzHtNt_W-0c,playing kickball
rUI9FJBHYlY,hopscotch
EKzdmU2zCrI,hopscotch
8x-9tePhqgU,situp
gA4rcuJnYIM,balloon blowing
2DqIakXqHf0,stretching leg
eiVLxkAL0p8,playing clarinet
pzqwnbNqwLo,balloon blowing
GFEe5fsBME0,writing
I61qAG207mk,flipping pancake
4eZ2Ew65To4,dying hair
LuMnXwpzbEU,cooking chicken
wTF44SZFCTw,baking cookies
B_iTSUfLc7E,texting
wNNRUwebGBA,hopscotch
euKNMkelRAY,dying hair
iWGM4u9loro,wrapping present
VkqigRptIV8,dying hair
xi_KiSsGpl8,texting
Xbrj1Ifq4-Q,cooking chicken
i7k3yaPA0Ac,texting
aFwOD2rmoG0,fixing hair
ijn73vQjBW4,situp
9z2JuhBvl0g,shot put
t7rKSmRMUec,writing
oQWLAQAHvDA,playing clarinet
RMLpoBuhO8Q,hopscotch
3Cz7pNwyFhg,playing clarinet
BOdhSsPl5Ng,texting
Jn_YJ1qnWOU,stretching leg
4dyDAcWt5vo,baking cookies
g9VzH5LXHI8,cooking chicken
m5AQze2SW3M,texting
S3kTxiaX3Bc,cooking chicken
yN8cbEGzSKo,playing ice hockey
Xlp8BzNBYCQ,shot put
o9KvjtUzZTE,dying hair
ylPfVO6b3Yc,shot put
mV2G4qVUN98,riding camel
DBqAZulc9ic,spraying
UtwA9Qx75gc,cooking chicken
jx0p2a5ZL34,dying hair
VmXW2GsAM6M,flipping pancake
lRk2VSsXDUk,flipping pancake
SAH3k0VWEfA,dying hair
Gud4ibPyglE,stretching leg
VTJAE3QT50A,shot put
r7zrTVxeqCY,fixing hair
SS7sL7G0WYM,fixing hair
ObchAnaozTo,shot put
FcYXMkmB4Ow,playing ice hockey
DwetNFcM2Vs,writing
4aQQRMRxzWs,shot put
Stnvqx-WU6E,baking cookies
EW3RaQuq-hE,situp
UfzQm_vi7t8,stretching leg
GSpyWOGvwgs,shot put
i8BgPV7UiBk,hopscotch
dB4SbhaQQV8,playing kickball
Vk85yiBGwww,cooking chicken
J2GGLk4XdjA,riding camel
ucTti5IYdcY,wrapping present
AdsF43uLoXE,fixing hair
45-aENaCCE4,ripping paper
Ly0iK9tfXCc,flipping pancake
dcsaNCdkzLo,situp
rmgD576B1hY,flipping pancake
I3zjR8T-GYU,riding camel
aVHxG2hDpt4,situp
jYOZ9sVYXJM,flipping pancake
e2I6c2dOUlw,situp
W0iHDWc0WQQ,playing clarinet
edJ4wVZsE6M,balloon blowing
-YBrw6cDVEE,golf driving
9FUOZhBCVwA,shot put
MK9Yhz5QxDY,stretching leg
kAa_as8Dw4g,writing
GrqZcYOFyLs,texting
VqjtxlwBexI,golf driving
yBbRR-b-Lps,playing ice hockey
cGEhbEHCQyE,playing ice hockey
rs77NIAfbU0,playing ice hockey
s4fd0KIJZZE,cooking chicken
6j6WeAHDShI,shot put
